DATETIME,VALUEMWHMETERINGDATA_customerES_1,VALUEMWHMETERINGDATA_customerES_100,VALUEMWHMETERINGDATA_customerES_104,VALUEMWHMETERINGDATA_customerES_107,VALUEMWHMETERINGDATA_customerES_109,VALUEMWHMETERINGDATA_customerES_11,VALUEMWHMETERINGDATA_customerES_114,VALUEMWHMETERINGDATA_customerES_115,VALUEMWHMETERINGDATA_customerES_117,VALUEMWHMETERINGDATA_customerES_126,VALUEMWHMETERINGDATA_customerES_127,VALUEMWHMETERINGDATA_customerES_129,VALUEMWHMETERINGDATA_customerES_130,VALUEMWHMETERINGDATA_customerES_140,VALUEMWHMETERINGDATA_customerES_143,VALUEMWHMETERINGDATA_customerES_148,VALUEMWHMETERINGDATA_customerES_151,VALUEMWHMETERINGDATA_customerES_154,VALUEMWHMETERINGDATA_customerES_162,VALUEMWHMETERINGDATA_customerES_164,VALUEMWHMETERINGDATA_customerES_167,VALUEMWHMETERINGDATA_customerES_169,VALUEMWHMETERINGDATA_customerES_175,VALUEMWHMETERINGDATA_customerES_179,VALUEMWHMETERINGDATA_customerES_180,VALUEMWHMETERINGDATA_customerES_182,VALUEMWHMETERINGDATA_customerES_183,VALUEMWHMETERINGDATA_customerES_186,VALUEMWHMETERINGDATA_customerES_188,VALUEMWHMETERINGDATA_customerES_19,VALUEMWHMETERINGDATA_customerES_190,VALUEMWHMETERINGDATA_customerES_199,VALUEMWHMETERINGDATA_customerES_2,VALUEMWHMETERINGDATA_customerES_201,VALUEMWHMETERINGDATA_customerES_202,VALUEMWHMETERINGDATA_customerES_207,VALUEMWHMETERINGDATA_customerES_209,VALUEMWHMETERINGDATA_customerES_210,VALUEMWHMETERINGDATA_customerES_213,VALUEMWHMETERINGDATA_customerES_214,VALUEMWHMETERINGDATA_customerES_216,VALUEMWHMETERINGDATA_customerES_225,VALUEMWHMETERINGDATA_customerES_226,VALUEMWHMETERINGDATA_customerES_232,VALUEMWHMETERINGDATA_customerES_234,VALUEMWHMETERINGDATA_customerES_242,VALUEMWHMETERINGDATA_customerES_244,VALUEMWHMETERINGDATA_customerES_247,VALUEMWHMETERINGDATA_customerES_263,VALUEMWHMETERINGDATA_customerES_265,VALUEMWHMETERINGDATA_customerES_266,VALUEMWHMETERINGDATA_customerES_267,VALUEMWHMETERINGDATA_customerES_269,VALUEMWHMETERINGDATA_customerES_270,VALUEMWHMETERINGDATA_customerES_273,VALUEMWHMETERINGDATA_customerES_274,VALUEMWHMETERINGDATA_customerES_282,VALUEMWHMETERINGDATA_customerES_297,VALUEMWHMETERINGDATA_customerES_298,VALUEMWHMETERINGDATA_customerES_30,VALUEMWHMETERINGDATA_customerES_300,VALUEMWHMETERINGDATA_customerES_307,VALUEMWHMETERINGDATA_customerES_31,VALUEMWHMETERINGDATA_customerES_311,VALUEMWHMETERINGDATA_customerES_312,VALUEMWHMETERINGDATA_customerES_313,VALUEMWHMETERINGDATA_customerES_334,VALUEMWHMETERINGDATA_customerES_335,VALUEMWHMETERINGDATA_customerES_336,VALUEMWHMETERINGDATA_customerES_39,VALUEMWHMETERINGDATA_customerES_40,VALUEMWHMETERINGDATA_customerES_44,VALUEMWHMETERINGDATA_customerES_45,VALUEMWHMETERINGDATA_customerES_46,VALUEMWHMETERINGDATA_customerES_48,VALUEMWHMETERINGDATA_customerES_5,VALUEMWHMETERINGDATA_customerES_59,VALUEMWHMETERINGDATA_customerES_60,VALUEMWHMETERINGDATA_customerES_61,VALUEMWHMETERINGDATA_customerES_62,VALUEMWHMETERINGDATA_customerES_63,VALUEMWHMETERINGDATA_customerES_64,VALUEMWHMETERINGDATA_customerES_66,VALUEMWHMETERINGDATA_customerES_67,VALUEMWHMETERINGDATA_customerES_69,VALUEMWHMETERINGDATA_customerES_70,VALUEMWHMETERINGDATA_customerES_72,VALUEMWHMETERINGDATA_customerES_74,VALUEMWHMETERINGDATA_customerES_76,VALUEMWHMETERINGDATA_customerES_80,VALUEMWHMETERINGDATA_customerES_89,VALUEMWHMETERINGDATA_customerES_90,VALUEMWHMETERINGDATA_customerES_92,VALUEMWHMETERINGDATA_customerES_93,VALUEMWHMETERINGDATA_customerES_94,VALUEMWHMETERINGDATA_customerES_96,VALUEMWHMETERINGDATA_customerES_97,VALUEMWHMETERINGDATA_customerES_98
2024-08-05 14:00:00,0.0074040378,0.042762734,0.07018896,0.015477954,0.10337401,0.028813973,2.130261,0.80502653,0.13838264,0.0033910733,0.0004068311,0.21878873,0.11982356,0.24440226,0.17871277,0.07702359,0.07496822,0.051007368,0.05626372,0.043455042,0.029562416,0.068453975,3.233021e-05,0.04211169,0.027757604,0.019226538,0.0,0.0012691496,0.00022615962,3.3195453,0.14649189,0.0018564428,0.0002598427,0.004356818,0.23725295,0.89419764,0.105194025,0.3822472,0.5250318,0.003984151,0.0016625451,0.00054806244,0.00045471,1.8793677,0.0006753562,0.043050416,0.46173173,0.0026900126,0.028096048,0.019219074,2.266007,1.4666157,0.009750518,0.009035683,0.058484126,0.049171284,0.35692623,0.034088753,0.6823856,0.02632196,0.005073982,0.24388742,0.007814207,0.30598247,0.012252278,0.08791895,0.086590305,0.03694262,0.09476873,0.18195365,0.03986489,0.1454997,0.6331598,2.0976484,0.03158226,0.021850271,3.892752e-06,0.33837077,0.8120445,0.622057,0.1481672,0.3253013,0.03549818,1.7540916,0.11696077,4.368419,1.569071,0.3836122,0.6952166,0.46732464,1.4779148,0.16044566,3.0481715,0.00025666942,0.0017761517,0.025315842,0.018801963,0.020245196
2024-08-05 15:00:00,0.006941908,0.042567417,0.05420207,0.017370176,0.0976948,0.023977108,2.2214637,0.5976895,0.12515897,0.004176747,0.0005429856,0.083871946,0.090546004,0.25018156,0.17145398,0.053469885,0.07595958,0.042384695,0.04978662,0.037413977,0.026690912,0.06059103,3.233021e-05,0.02415457,0.019684002,0.017280579,0.0,0.0015518873,0.00015960672,3.2294385,0.14676563,0.0019955507,0.000323902,0.0030432912,0.24327737,0.94985837,0.0054352684,0.3987005,0.5151247,0.0024698265,0.000730305,0.00054806244,0.00044395588,1.8953468,0.0006445027,0.034740612,0.4533804,0.0009980714,0.008540822,0.022048146,2.2800922,1.7610368,0.00670602,0.01247936,0.024368543,0.034527916,0.3052542,0.01967817,0.89893603,0.012575914,0.004505338,0.076573245,0.0068261786,0.19783562,0.013295698,0.06325186,0.091274396,0.041045673,0.07129506,0.16563585,0.032313038,0.17120816,0.62882125,2.1249094,0.030573258,0.022542963,3.892752e-06,0.33764502,0.7446097,0.72124815,0.22288038,0.34923896,0.02890188,1.032115,0.00090068823,5.0354233,1.6660802,0.29873377,0.28417647,0.4793399,1.1719368,0.19501938,3.6257088,0.00025666942,0.0023438404,0.027510578,0.033378948,0.021975217
2024-08-05 16:00:00,0.0056512007,0.041645702,0.051973797,0.01621107,0.09627229,0.025082154,2.389332,0.6196893,0.12057439,0.0038301777,0.00083899894,0.067738146,0.094883874,0.23212928,0.13693021,0.05404217,0.07271088,0.032380205,0.04994844,0.029563952,0.022294138,0.059443496,3.233021e-05,0.013786796,0.012416923,0.013798395,0.0,0.0015518873,0.00015960672,3.5167472,0.14336646,0.001821222,0.00031133497,0.0020522997,0.2154836,0.8077316,0.15032695,0.41820166,0.49970263,0.002025043,0.0006335448,0.00054806244,0.00044395588,1.9820652,0.0006445027,0.031247126,0.46658185,0.00086962065,0.008125399,0.031653572,2.337523,1.7699018,0.006536782,0.011429841,0.07831391,0.036072962,0.33448622,0.018774075,0.8731937,0.014485817,0.0039862543,0.23256598,0.007213219,0.17024647,0.013388508,0.067013435,0.09550774,0.039990023,0.06925745,0.14757217,0.02411036,0.17159033,0.6311189,2.0124335,0.023946801,0.023320405,3.892752e-06,0.3460299,0.75877523,0.7993461,0.23133773,0.43373883,0.027525209,1.2576448,-0.034493696,5.0657506,1.6527593,0.40596986,0.22990842,0.65048,1.4735671,0.20566355,3.0876727,0.00025666942,0.0023438404,0.026353067,0.01773303,0.02090978
2024-08-05 17:00:00,0.003850074,0.041078527,0.05065112,0.015667094,0.06305202,0.022888707,2.195804,0.65090007,0.11966104,0.0052204113,0.00051775156,0.10760057,0.04759396,0.266053,0.21492481,0.04028689,0.058733124,0.018037656,0.029135728,0.02648255,0.02396268,0.07084004,3.233021e-05,0.013864091,0.011962541,0.013827747,0.0,0.00057358114,0.00014396691,3.5026953,0.13477029,0.0017469327,0.00031133497,0.0014405214,0.19979666,0.80310947,0.23058648,0.35977688,0.46854454,0.0016576154,0.0019964415,0.00054806244,0.0003897806,1.9884089,0.0006445027,0.0185115,0.4705242,0.0008688357,0.012857278,0.0419452,2.197036,1.7593634,0.0070127896,0.011171656,0.14003609,0.014846428,0.25377047,0.0117156375,0.95094556,0.016989985,0.0043369285,0.25431392,0.006168356,0.15331273,0.013170644,0.07794337,0.099050745,0.04027052,0.040204488,0.15255219,0.023562836,0.14798248,0.6161764,2.007853,0.023740007,0.027022345,3.892752e-06,0.33704093,0.73320377,0.84238046,0.21161847,0.42011297,0.025916472,1.397375,0.099110164,4.7236533,1.6418725,0.75717044,0.21137913,0.8558995,1.3820304,0.20958692,3.122497,0.00025326078,0.0014844044,0.025855662,0.04002182,0.016121741
2024-08-05 18:00:00,0.0042409194,0.03981072,0.050615437,0.015865475,0.062155623,0.020933274,2.7885566,0.65612507,0.11140996,0.004548779,0.00051775156,0.091080174,0.077258885,0.2794031,0.20040943,0.04234632,0.073101826,0.012594351,0.030584881,0.021086013,0.023608426,0.062625244,3.233021e-05,0.012381023,0.010542845,0.0098605715,0.0,0.00023061922,0.00014396691,3.5810134,0.13594994,0.0014366366,0.0002972839,0.0014405214,0.20244205,0.9262257,0.21200305,0.3224553,0.47469833,0.0012520959,0.0021598365,0.0005784631,0.000353861,1.9417379,0.0006445027,0.017747473,0.47762924,0.0007032928,-0.0018132866,0.023625378,2.0970418,1.7228057,0.007081377,0.0119889695,0.12355012,0.009608225,0.17700563,0.01185958,0.8994739,0.016081566,0.003654082,0.30206475,0.006562748,0.19481967,0.012950446,0.048779763,0.09551459,0.040336296,0.048807826,0.14339015,0.023884155,0.18210019,0.61256903,2.0412698,0.021787263,0.026193015,3.892752e-06,0.32989043,0.8239606,0.80002683,0.20993207,0.41697434,0.028492238,1.620587,0.067068696,4.7014832,1.6534418,0.9878594,0.37990177,0.74886215,1.3364029,0.20504235,3.1286721,0.00023407747,0.0014844044,0.023558274,0.101296164,0.015982386
2024-08-05 19:00:00,0.0027985505,0.036884308,0.051034566,0.015553642,0.05928749,0.016692484,2.6080654,0.67118603,0.08757956,0.004861759,0.00047669158,0.15407042,0.12656549,0.29659617,0.33392426,0.045737166,0.05614653,0.012871582,0.038961485,0.026538542,0.023173982,0.05651696,3.233021e-05,0.011803158,0.009206478,0.018282203,0.0,0.00023061922,0.00014396691,3.5521953,0.1071069,0.0015521775,0.00027083815,0.0014220268,0.19899634,0.9947226,0.24869363,0.31016806,0.49202985,0.002677348,0.0016145986,0.0005269318,0.000353861,2.3985903,0.00069375295,0.020724788,0.464117,0.0008375643,0.014407981,0.024335364,2.1662152,1.730169,0.0067542987,0.0033548854,0.10753378,0.005387824,0.1566716,0.009596528,0.66148496,0.0115449065,0.0037943015,0.4403968,0.0073234392,0.12091658,0.007061963,0.06567062,0.09691207,0.038848154,0.06562413,0.16185483,0.029274067,0.18343003,0.53813934,2.18286,0.014055592,0.025808975,3.892752e-06,0.32362536,0.82489777,0.7132873,0.2101348,0.43291262,0.026077235,1.6377109,0.06622222,4.739752,1.585325,1.1809641,0.52204454,1.0231029,1.3544922,0.18626368,2.5647354,0.00023407747,0.0014844044,0.02479951,0.08916669,0.013840029
2024-08-05 20:00:00,0.0025752294,0.03489503,0.04698988,0.015486566,0.059541065,0.01306189,2.1339679,0.7324322,0.06899097,0.004891083,0.00047669158,0.14667507,0.117451906,0.2877292,0.29733142,0.034986235,0.083889715,0.015145373,0.04514715,0.02545238,0.023118703,0.06314799,3.233021e-05,0.019344803,0.008873283,0.019820161,0.0,0.00023061922,0.00014396691,3.61663,0.105662465,0.0015048387,0.00027083815,0.001675548,0.19574487,0.9412982,0.2278591,0.3225049,0.504824,0.0019294169,0.0017880755,0.00057108776,0.000353861,1.9208726,0.00069375295,0.022319915,0.4604793,0.0007263087,0.0090842545,0.027155088,1.9888607,1.6608131,0.0071180384,0.0019121603,0.09031731,0.011237283,0.26993677,0.010291976,0.61355096,0.012676088,0.004102885,1.1112978,0.0063409954,0.077271976,0.0067111496,0.06636114,0.098095424,0.038440045,0.08073912,0.08844386,0.034063403,0.1829966,0.54743236,2.1890051,0.013927452,0.026329348,3.892752e-06,0.3248885,0.79640466,0.732557,0.21711776,0.51717263,0.022524273,1.7330914,0.07972675,4.5135875,1.5630093,1.4935535,0.38164404,2.1647897,1.4372313,0.1914528,2.4462569,0.00023407747,0.0012448711,0.023350682,0.1278986,0.016995458
2024-08-05 21:00:00,0.00274821,0.03502609,0.046197508,0.014390279,0.056634594,0.014950682,2.7829928,0.774884,0.05580193,0.0033306149,0.0005792702,0.13672115,0.18874085,0.31379363,0.46936673,0.029580932,0.09520856,0.016641913,0.041340582,0.018458612,0.018613884,0.06933592,3.233021e-05,0.03618352,0.012062862,0.019522099,0.0,0.0002722053,0.00014396691,3.5767612,0.11133959,0.0013604838,0.00027232218,0.0016345332,0.2053266,1.0082113,0.060238764,0.3803574,0.48854703,0.0021778438,0.0017247137,0.00057108776,0.000353861,2.0474737,0.0007242001,0.021726996,0.47692087,0.0007263087,0.008732295,0.024875307,2.0377307,1.544357,0.006818145,0.0021318938,0.1340179,0.011332583,0.19555676,0.010259943,0.5371893,0.016361712,0.0038409685,1.7996675,0.009002814,0.17353167,0.0067116288,0.050426703,0.090061456,0.039350696,0.12574652,0.090683684,0.034993462,0.18159422,0.5541615,2.05016,0.013391211,0.026775813,3.892752e-06,0.32994723,0.79144084,0.7105253,0.20840716,0.76214755,0.018645473,1.4254895,0.123083234,4.4557323,1.5486774,1.5546582,0.44451904,2.63009,1.1126299,0.22846508,3.01686,0.0002525297,0.0013001671,0.02309582,0.16258691,0.01423236
2024-08-05 22:00:00,0.0027543805,0.03942996,0.043404955,0.014278482,0.054667886,0.01499305,2.7893584,0.7592578,0.05139507,0.0033907052,0.0005405827,0.12915647,0.16954158,0.28926107,0.4763967,0.03847857,0.088824056,0.016517308,0.04691028,0.028237442,0.02409396,0.055513524,3.233021e-05,0.040412214,0.011770723,0.022264969,0.0,0.00020311336,0.00014396691,3.5139675,0.10345442,0.001412645,0.00027232218,0.0016208305,0.18444532,1.0292015,0.18251216,0.37617162,0.4543041,0.002186851,0.0017855479,0.0005592586,0.000353861,2.0481753,0.00071090646,0.021080386,0.41908893,0.00092773896,0.03523555,0.23274413,1.8307813,1.6947302,0.006397863,0.005990268,0.20862958,0.010723919,0.10288885,0.009313512,0.5827425,0.017455725,0.003984838,2.4746969,0.010628792,0.16381994,0.0070619695,0.044159297,0.09215047,0.030439705,0.1428025,0.08624061,0.028410587,0.14700659,0.5008206,1.9781568,0.013451844,0.02510662,3.892752e-06,0.2172398,0.8123715,0.64283013,0.1859054,0.7940509,0.016407432,1.4801122,0.053646646,4.863069,1.5942229,1.4444888,0.3956222,2.6653645,1.4913421,0.27508798,2.4975507,0.0002275517,0.0013093036,0.022120073,0.13121499,0.0116691645
2024-08-05 23:00:00,0.00153638,0.04031197,0.039012067,0.014579182,0.054164704,0.016046932,2.7265465,0.65343696,0.042077314,0.0033476362,0.0004391731,0.14214414,0.15202226,0.2859831,0.4820735,0.037105218,0.093851164,0.017495643,0.03722898,0.017438874,0.03041789,0.054812346,3.233021e-05,0.0399466,0.007527872,0.012917974,0.0,0.00013857616,0.00014396691,2.8779237,0.09483904,0.0007864153,0.00036259094,0.0009239456,0.13864775,0.9188887,0.1614354,0.26492217,0.50048643,0.00096517004,0.00040448227,0.0004494896,0.00033794562,1.9552215,0.00048619413,0.015317429,0.4959192,0.00056685874,0.0589609,0.2124873,1.741152,1.4614202,0.006493258,0.005654569,0.19171399,0.0089530405,0.09428302,0.0096314065,0.8068489,0.01205555,0.002233894,2.563561,0.01023429,0.22979249,0.0057837064,0.022480909,0.08712557,0.039336566,0.15172653,0.0787996,0.02614958,0.1476311,0.28382197,1.9891624,0.01402137,0.02434507,3.892752e-06,0.118369475,0.8459484,0.54012054,0.19090164,0.80595785,0.021940859,1.4393454,0.06926169,4.110568,1.5243914,1.5791274,0.24476089,2.4603426,1.4717544,0.3469905,2.3158495,0.00021364779,0.0012313649,0.023461752,0.13233398,0.011726404
2024-08-06 00:00:00,0.0015115499,0.038181964,0.034232777,0.013933048,0.055720955,0.014882218,2.3287027,0.63896096,0.041058164,0.0032998875,0.000489656,0.13344698,0.16476712,0.32431743,0.48390466,0.031610772,0.091706134,0.018456783,0.040424448,0.014061222,0.025240852,0.04991876,3.233021e-05,0.03991422,0.0059298384,0.013279325,0.0,0.00013857616,0.00014396691,3.2634842,0.09483572,0.0006993265,0.00036259094,0.0008888895,0.14703038,0.8414957,0.09275391,0.24886842,0.5271113,0.0007830284,0.00046114344,0.00043253426,0.000353861,2.0200653,0.00048619413,0.015783733,0.49295527,0.0005318502,0.0584447,0.17887853,1.6184406,1.4291669,0.006403258,0.005407261,0.21381707,0.009891584,0.06225289,0.009660985,0.8082133,0.013163521,0.00219995,2.0980957,0.009663696,0.193669,0.004969316,0.0109852655,0.060006328,0.03928342,0.14579403,0.08003146,0.025824213,0.15773697,0.30926841,1.6110212,0.014151882,0.022878828,3.892752e-06,0.13422336,0.8487815,0.54806393,0.1874456,0.82080907,0.011104416,1.5079263,0.01875594,4.0660815,1.5778445,1.5818443,0.27856666,2.6823306,1.6255273,0.38691545,2.1883242,0.00019843978,0.0013291968,0.022635879,0.116820514,0.012233084
2024-08-06 01:00:00,0.0009775388,0.026803186,0.029651629,0.014389648,0.055296745,0.014164123,3.4198508,0.77012354,0.03404047,0.0028380612,0.00023000225,0.08646705,0.16122489,0.29159626,0.46572715,0.047287792,0.079291455,0.015237991,0.041840665,0.012104222,0.026420215,0.06653327,3.233021e-05,0.031097626,0.0067883404,0.01725641,0.0,0.00048153804,4.9492257e-05,3.1199682,0.092066586,0.00060143415,0.00030088384,0.00036858948,0.16853893,0.90207714,0.6362282,0.2912728,0.5026862,0.0006788793,0.0008601056,0.0001666552,0.00014503508,1.3793964,0.00011202696,0.015863514,0.25914344,0.0007914434,0.058713082,0.16521503,1.812475,1.4911236,0.006394346,0.007882865,0.28967214,0.013923856,0.18560657,0.007988901,0.7630741,0.013367825,0.00187847,1.850879,0.0067405445,0.3963589,0.0038455182,0.055301353,0.081308685,0.04466069,0.15341857,0.074777566,0.034191187,0.16352414,0.31140134,1.8939686,0.017006624,0.0161028,3.892752e-06,0.073018916,0.94681984,0.7762219,0.24858296,0.70253116,0.028644295,1.5882696,0.14484085,3.6132493,1.5468993,1.4969239,0.28409052,2.6531894,1.5154177,0.4248914,2.7624063,0.00018511,0.0009883537,0.025748383,0.12343613,0.0119751645
2024-08-06 02:00:00,0.0009708289,0.032368697,0.029975958,0.013959392,0.05436214,0.011880934,3.513802,0.7347536,0.030918308,0.0025942093,0.00022123483,0.09914526,0.12697974,0.27309692,0.47611755,0.040015563,0.08331481,0.01567611,0.04377359,0.015411062,0.0264151,0.056850877,3.233021e-05,0.029577993,0.0061274543,0.016977506,0.0,0.00048153804,4.9492257e-05,3.0851686,0.092023775,0.000627865,0.0002865693,0.00029477576,0.14169978,0.7639435,0.7300671,0.31141803,0.5293925,0.0006788793,0.00078620133,0.0001666552,0.00013715307,1.3149716,0.00010111059,0.014407169,0.2546328,0.0007504093,0.059283253,0.16594271,1.7020824,1.5529364,0.0072049857,0.00816975,0.24620828,0.013216602,0.2780745,0.0071358513,0.7481056,0.012576644,0.0018173967,1.6280061,0.008043711,0.36626077,0.0035892567,0.050783064,0.08185377,0.044604074,0.14537643,0.07838528,0.024080109,0.14809564,0.28624025,1.7288365,0.019077765,0.014556914,3.892752e-06,0.10825143,0.8788073,0.72696924,0.24231492,0.66411173,0.029125953,1.5665096,0.10715705,2.816408,1.5065601,1.5088273,0.29624814,2.7591014,1.5163803,0.43338394,2.8584647,0.00018511,0.0009907193,0.02471984,0.13481152,0.011507427
2024-08-06 03:00:00,0.0010214656,0.031720795,0.029800288,0.013923772,0.055900034,0.013022678,3.5410893,0.7524707,0.03361344,0.0023338017,0.00020555631,0.0978468,0.13737361,0.28576618,0.47378004,0.036685202,0.07665,0.021314828,0.039226174,0.015613738,0.021734778,0.061571483,3.233021e-05,0.055235244,0.007467886,0.013457032,0.0,0.00013857616,4.9492257e-05,3.3989513,0.09350154,0.00059328816,0.00027208895,0.00029477576,0.14170478,0.64909524,0.2252079,0.31201798,0.4703826,0.0006788793,0.00078620133,0.0001666552,0.00013715307,1.2062856,0.00010111059,0.01483057,0.2547122,0.00039653268,0.060847774,0.15955299,1.5298746,1.5056193,0.0067767105,0.008489379,0.1652051,0.0092188595,0.21843524,0.006411637,0.718745,0.013187075,0.0018625654,1.5746431,0.008273356,0.16877837,0.0039701285,0.053096887,0.0569189,0.042392623,0.1416459,0.095636986,0.023226935,0.15901774,0.26420975,1.6674638,0.017350484,0.013195131,3.892752e-06,0.048804004,0.8758168,0.7999215,0.22624902,0.5928439,0.02935057,1.7046733,0.6424573,2.9535754,1.3075545,1.3744329,0.25567216,2.4588242,1.4734982,0.4541323,1.6346587,0.00016990199,0.00087036623,0.025231972,0.12220087,0.015592416
2024-08-06 04:00:00,0.0010370889,0.031240644,0.028427685,0.0134789795,0.053460084,0.013515994,3.5169456,0.760104,0.029627837,0.0023338017,0.00020555631,0.0966945,0.1363249,0.28386056,0.43866894,0.036838423,0.09850413,0.02105464,0.038315184,0.014970705,0.019941306,0.06309898,3.233021e-05,0.08782344,0.007467886,0.015743045,0.0,0.00013857616,4.9492257e-05,3.0838685,0.09401955,0.0005457756,0.00027208895,0.00029477576,0.13630654,0.6692329,0.3567087,0.31629103,0.5038261,0.0006788793,0.0007748498,0.0001666552,0.00013715307,1.0310318,0.00010111059,0.014760821,0.25733152,0.0004992675,0.060938444,0.16114506,1.4775193,1.4983988,0.007513385,0.008489379,0.24082294,0.010153197,0.2058969,0.006294485,0.72659874,0.016704151,0.0018625654,1.5987608,0.008173619,0.32024118,0.0036252663,0.035070993,0.057687007,0.042740684,0.14087284,0.23090637,0.023183316,0.17852192,0.32792875,1.7802435,0.017208021,0.014219342,3.892752e-06,0.047007576,0.90723747,0.65296626,0.22793646,0.6123689,0.027339432,1.6842655,0.10495306,2.9202318,1.3232638,1.4353817,0.26211935,2.5138857,1.5017599,0.39197135,2.898985,0.00016990199,0.00082172337,0.025287412,0.13063835,0.044841032
2024-08-06 05:00:00,0.0009599769,0.034023132,0.028724968,0.013448493,0.05363933,0.014896121,3.525112,0.7598245,0.06261482,0.0024069268,0.00020555631,0.109460324,0.14903748,0.34114712,0.46217164,0.03936698,0.26539236,0.044579938,0.034532182,0.013326571,0.017462624,0.06041775,3.233021e-05,0.14165421,0.0075111547,0.017457558,0.0,0.00052760047,4.9492257e-05,3.0273328,0.09078213,0.0005457756,0.00027208895,0.00029477576,0.14389615,0.68678606,0.3631975,0.3031857,0.5241277,0.0006788793,0.00078620133,0.0001666552,0.00013715307,1.1180698,0.00010111059,0.016611118,0.24627694,0.0008031281,0.05986459,0.17096864,1.498831,1.5465358,0.006234749,0.00816708,0.24205783,0.017994028,0.2975006,0.005965377,0.8341451,0.01091708,0.0018747932,1.6752356,0.008098753,0.28478402,0.0037162055,0.034136206,0.0751362,0.042776708,0.13935068,0.2626101,0.023831522,0.20413658,0.3417122,1.7050277,0.01636554,0.013063112,3.892752e-06,0.11304833,0.8854407,0.60318065,0.2562912,0.7010362,0.026651256,1.5402529,0.12438063,4.1074104,1.3052719,1.3767632,0.23964827,2.6751454,1.4726101,0.34445247,2.6594036,0.00018511,0.00082172337,0.024385426,0.13069855,0.041994125
2024-08-06 06:00:00,0.0010738682,0.027812436,0.029885799,0.013645506,0.054331828,0.01564425,3.2854466,0.7805681,0.09707205,0.0027219644,0.00020555631,0.17797498,0.19922355,0.3229474,0.47682118,0.044444703,0.25640818,0.06424418,0.03579848,0.028223911,0.01641421,0.05506561,3.233021e-05,0.12785491,0.0069041546,0.013542461,0.0,0.00052760047,4.9492257e-05,3.442957,0.09087139,0.0004078126,0.00027208895,0.00029477576,0.20883635,0.91543627,0.47675785,0.30569556,0.5472371,0.0006632992,0.0008797811,0.00017848435,0.00013715307,1.3454657,0.0001019878,0.018893052,0.40174142,0.0007994195,0.061637975,0.16944745,1.6048664,1.5605404,0.007706005,0.0067585357,0.21975927,0.025117744,0.24940152,0.01463827,0.6302719,0.009542695,0.0019699738,2.2978537,0.006622344,0.10922134,0.0040056356,0.060095455,0.079191044,0.035124,0.16607128,0.30962873,0.02837003,0.23484743,0.43262872,2.0333776,0.016764462,0.014866197,3.892752e-06,0.26040226,0.7875127,0.9813337,0.23932946,0.6870556,0.027696399,1.6841301,0.118706025,4.8555617,1.3970294,1.5713598,0.3152288,3.0020201,1.7055848,0.3436932,2.6087837,0.00019163576,0.00082172337,0.025978103,0.15860018,0.0702063
2024-08-06 07:00:00,0.001196726,0.0336483,0.032140486,0.013823308,0.054718513,0.015841834,4.2967687,0.7496721,0.120585315,0.0029327178,0.00018221131,0.21177123,0.22946331,0.31247708,0.45651978,0.0655561,0.23025787,0.06304017,0.044950657,0.030032508,0.016182922,0.06149782,3.233021e-05,0.12224722,0.008627361,0.0104410965,0.0,0.0007118687,4.9492257e-05,3.0699708,0.095774986,0.0010080962,0.00027208895,0.00028906376,0.21057199,0.82962924,0.5053873,0.32899854,0.7031279,0.0006632992,0.00087666867,0.00017848435,0.00013715307,1.6896639,0.00013719847,0.019928433,0.38708133,0.004963709,0.06460395,0.1762719,1.6135602,1.7989328,0.022914106,0.008195206,0.21998371,0.044030014,0.7164875,0.022653518,0.84123176,0.010405263,0.00230225,3.296774,0.0053179725,0.30743396,0.004051594,0.055235855,0.08989803,0.03789212,0.20311186,0.24040844,0.02909445,0.2564492,0.6053581,1.9871663,0.016592901,0.015556389,3.892752e-06,0.29684284,0.7714956,0.95203894,0.2909182,0.6563549,0.029710988,1.8187973,0.26482847,4.5935936,1.3795242,1.6908284,0.68084425,3.1347766,1.5299315,0.5525239,3.1737108,0.00019163576,0.00085761823,0.024937242,0.32659853,0.048852038
2024-08-06 08:00:00,0.001683771,0.03400396,0.036339518,0.014386123,0.05457421,0.027925888,4.4006276,0.7780766,0.11126369,0.002913755,0.00018221131,0.27527496,0.21682239,0.31668183,0.4273495,0.084138386,0.24061204,0.0650925,0.06378792,0.033596035,0.031270187,0.05952202,3.233021e-05,0.14049362,0.008607951,0.009875343,0.0,0.00070859917,4.9492257e-05,3.2767346,0.107763454,0.0010640663,0.00028721412,0.0003705493,0.22061194,0.830561,0.46782133,0.41850984,0.68012047,0.00086004863,0.0005214247,0.00031241644,0.0001591088,1.7010508,0.00013719847,0.019839365,0.33407775,0.004907298,0.03638062,0.1735651,1.5823442,1.8740485,0.017550632,0.0039007769,0.19092849,0.044107754,0.65644723,0.029589074,0.8435694,0.013520935,0.002173385,3.4343152,0.0036539468,0.33132434,0.004816992,0.07140554,0.07510697,0.034723885,0.19995357,0.23558332,0.032825522,0.24136582,0.6253948,1.9642017,0.017088318,0.019260984,3.892752e-06,0.31886077,0.73746556,0.9879371,0.27025434,0.71989787,0.035047036,1.9980456,0.22476134,4.16557,1.361809,1.6125767,0.81560665,3.2504084,1.9271699,0.4571022,2.9351506,0.00022017355,0.0008767494,0.021679554,0.25346664,0.051458143
