,VALUEMWHMETERINGDATA_customerES_1,VALUEMWHMETERINGDATA_customerES_100,VALUEMWHMETERINGDATA_customerES_104,VALUEMWHMETERINGDATA_customerES_107,VALUEMWHMETERINGDATA_customerES_109,VALUEMWHMETERINGDATA_customerES_11,VALUEMWHMETERINGDATA_customerES_114,VALUEMWHMETERINGDATA_customerES_115,VALUEMWHMETERINGDATA_customerES_117,VALUEMWHMETERINGDATA_customerES_126,VALUEMWHMETERINGDATA_customerES_127,VALUEMWHMETERINGDATA_customerES_129,VALUEMWHMETERINGDATA_customerES_130,VALUEMWHMETERINGDATA_customerES_140,VALUEMWHMETERINGDATA_customerES_143,VALUEMWHMETERINGDATA_customerES_148,VALUEMWHMETERINGDATA_customerES_151,VALUEMWHMETERINGDATA_customerES_154,VALUEMWHMETERINGDATA_customerES_162,VALUEMWHMETERINGDATA_customerES_164,VALUEMWHMETERINGDATA_customerES_167,VALUEMWHMETERINGDATA_customerES_169,VALUEMWHMETERINGDATA_customerES_175,VALUEMWHMETERINGDATA_customerES_179,VALUEMWHMETERINGDATA_customerES_180,VALUEMWHMETERINGDATA_customerES_182,VALUEMWHMETERINGDATA_customerES_183,VALUEMWHMETERINGDATA_customerES_186,VALUEMWHMETERINGDATA_customerES_188,VALUEMWHMETERINGDATA_customerES_19,VALUEMWHMETERINGDATA_customerES_190,VALUEMWHMETERINGDATA_customerES_199,VALUEMWHMETERINGDATA_customerES_2,VALUEMWHMETERINGDATA_customerES_201,VALUEMWHMETERINGDATA_customerES_202,VALUEMWHMETERINGDATA_customerES_207,VALUEMWHMETERINGDATA_customerES_209,VALUEMWHMETERINGDATA_customerES_210,VALUEMWHMETERINGDATA_customerES_213,VALUEMWHMETERINGDATA_customerES_214,VALUEMWHMETERINGDATA_customerES_216,VALUEMWHMETERINGDATA_customerES_225,VALUEMWHMETERINGDATA_customerES_226,VALUEMWHMETERINGDATA_customerES_232,VALUEMWHMETERINGDATA_customerES_234,VALUEMWHMETERINGDATA_customerES_242,VALUEMWHMETERINGDATA_customerES_244,VALUEMWHMETERINGDATA_customerES_247,VALUEMWHMETERINGDATA_customerES_263,VALUEMWHMETERINGDATA_customerES_265,VALUEMWHMETERINGDATA_customerES_266,VALUEMWHMETERINGDATA_customerES_267,VALUEMWHMETERINGDATA_customerES_269,VALUEMWHMETERINGDATA_customerES_270,VALUEMWHMETERINGDATA_customerES_273,VALUEMWHMETERINGDATA_customerES_274,VALUEMWHMETERINGDATA_customerES_282,VALUEMWHMETERINGDATA_customerES_297,VALUEMWHMETERINGDATA_customerES_298,VALUEMWHMETERINGDATA_customerES_30,VALUEMWHMETERINGDATA_customerES_300,VALUEMWHMETERINGDATA_customerES_307,VALUEMWHMETERINGDATA_customerES_31,VALUEMWHMETERINGDATA_customerES_311,VALUEMWHMETERINGDATA_customerES_312,VALUEMWHMETERINGDATA_customerES_313,VALUEMWHMETERINGDATA_customerES_334,VALUEMWHMETERINGDATA_customerES_335,VALUEMWHMETERINGDATA_customerES_336,VALUEMWHMETERINGDATA_customerES_39,VALUEMWHMETERINGDATA_customerES_40,VALUEMWHMETERINGDATA_customerES_44,VALUEMWHMETERINGDATA_customerES_45,VALUEMWHMETERINGDATA_customerES_46,VALUEMWHMETERINGDATA_customerES_48,VALUEMWHMETERINGDATA_customerES_5,VALUEMWHMETERINGDATA_customerES_59,VALUEMWHMETERINGDATA_customerES_60,VALUEMWHMETERINGDATA_customerES_61,VALUEMWHMETERINGDATA_customerES_62,VALUEMWHMETERINGDATA_customerES_63,VALUEMWHMETERINGDATA_customerES_64,VALUEMWHMETERINGDATA_customerES_66,VALUEMWHMETERINGDATA_customerES_67,VALUEMWHMETERINGDATA_customerES_69,VALUEMWHMETERINGDATA_customerES_70,VALUEMWHMETERINGDATA_customerES_72,VALUEMWHMETERINGDATA_customerES_74,VALUEMWHMETERINGDATA_customerES_76,VALUEMWHMETERINGDATA_customerES_80,VALUEMWHMETERINGDATA_customerES_89,VALUEMWHMETERINGDATA_customerES_90,VALUEMWHMETERINGDATA_customerES_92,VALUEMWHMETERINGDATA_customerES_93,VALUEMWHMETERINGDATA_customerES_94,VALUEMWHMETERINGDATA_customerES_96,VALUEMWHMETERINGDATA_customerES_97,VALUEMWHMETERINGDATA_customerES_98
22730,0.0009599769,0.035866458,0.023545047,0.013146322,0.052250076,0.014583531,3.3593118,0.43969142,0.098367594,0.0022888915,0.00020555631,0.1403359,0.17510304,0.32479188,0.46156487,0.033610415,0.25695893,0.0628502,0.038385537,0.020534955,0.015554373,0.05804496,3.233021e-05,0.13842812,0.0072209355,0.008922432,0.0,0.00040972256,4.9492257e-05,2.3486972,0.093684845,0.0005457756,0.00027208895,0.00029477576,0.1709753,0.8515605,0.39073274,0.31202456,0.52396786,0.0006666514,0.00094714767,0.0001666552,0.00013715307,1.5863234,0.00011202696,0.01626863,0.24983895,0.0006167185,0.063063145,0.16142803,1.5564828,1.5647279,0.008415099,0.007964354,0.17996994,0.027701274,0.26344955,0.012339867,0.7235321,0.012284018,0.0020358774,2.007694,0.003297932,0.28013724,0.0037635234,0.03728744,0.077893384,0.026708592,0.14841202,0.28488952,0.025296248,0.20950666,0.29691646,1.5038941,0.021132058,0.013077716,3.892752e-06,0.037753835,0.7267517,0.8192984,0.21924908,0.45381814,0.018992938,1.2922355,0.16137487,3.9285984,1.3638852,0.40797618,0.13668607,2.8690517,1.5332668,0.4119894,1.9468011,0.00016990199,0.00082172337,0.024508888,0.13164787,0.047148533
22731,0.0012326794,0.03829315,0.029549474,0.013581817,0.052375488,0.020322608,3.640912,0.4634049,0.10900113,0.002794307,0.00020555631,0.2153599,0.21237406,0.3284308,0.45182392,0.05342923,0.23509991,0.068887115,0.044479646,0.040407825,0.016115194,0.057950784,3.233021e-05,0.113479145,0.00971044,0.0097195795,0.0,0.00067329244,4.9492257e-05,2.9893453,0.10961711,0.00049567677,0.00017488952,0.00029477576,0.17895281,0.77759075,0.36914364,0.2969041,0.6651557,0.0006666514,0.0006696068,0.00017848435,0.00013715307,1.9846764,0.00013719847,0.018180443,0.3681468,0.0008045931,0.057473544,0.15685856,1.4499449,1.8993086,0.023119304,0.008083991,0.21170957,0.039679904,0.6795194,0.01987194,0.85542756,0.012551422,0.0020596986,3.3477066,0.00535147,0.18673597,0.0037963379,0.047419246,0.06759339,0.029931827,0.1983662,0.23745249,0.028466538,0.24054506,0.6104394,1.8493212,0.02721008,0.01647133,3.892752e-06,0.2514807,0.7840119,0.82284164,0.19371328,0.5059194,0.026697433,1.6606377,0.08763208,3.3673205,1.2786508,0.3666745,0.66444635,3.0818675,1.5776539,0.39816213,1.9814713,0.00016990199,0.0008403689,0.020540714,0.25265524,0.054056354
22732,0.001692908,0.035670392,0.032188166,0.0137122255,0.06340777,0.019256067,3.8840292,0.4663313,0.102424376,0.0051309923,0.00020555631,0.26961368,0.24304132,0.2688022,0.40772843,0.07213115,0.21297462,0.06858515,0.053993307,0.048156336,0.026884742,0.056530684,3.233021e-05,0.13449542,0.011008765,0.006498174,0.0,0.00092418696,4.9492257e-05,3.3697047,0.114239715,0.00058229757,0.0001900147,0.00029477576,0.17992379,0.80290353,0.519444,0.37478477,0.68183714,0.00086340087,0.0009962918,0.00031241644,0.0001698629,2.1471918,0.00013719847,0.019640116,0.36444953,0.0014516149,0.030427177,0.16102594,1.6267762,1.8988618,0.020173226,0.005514336,0.16696925,0.03611857,0.6189305,0.025840763,1.0225469,0.018130595,0.0022397186,3.6338403,0.006739525,0.11917488,0.0043466752,0.020126807,0.06301849,0.025542438,0.2196844,0.2412789,0.03380494,0.238107,0.5898945,1.785651,0.023292165,0.017871605,3.892752e-06,0.30912903,0.792084,0.8676205,0.17146786,0.562881,0.031132296,2.01564,0.08676138,3.398181,1.1418502,0.7461872,0.67776465,3.2974937,1.8185204,0.35725605,1.9657252,0.00018340551,0.001036994,0.021152768,0.18579602,0.05412394
22733,0.0040226243,0.03306487,0.04046381,0.014583534,0.06806232,0.028182903,3.3936374,0.4519371,0.09637129,0.0038108383,0.00035809807,0.23655775,0.2559467,0.3160348,0.3810316,0.09557824,0.23640233,0.059397142,0.049808457,0.043022927,0.03708883,0.070387706,3.233021e-05,0.14768456,0.019003877,0.016423687,0.0,0.00059439824,0.000106651845,3.3303437,0.1120548,0.0016172734,0.00026432588,0.0019656618,0.21824422,0.81665957,0.43274626,0.42317432,0.693237,0.0032983867,0.0022887771,0.0004290875,0.0003938023,2.3789337,0.00033209327,0.04930583,0.41679838,0.0019703144,-0.0015701373,0.02878461,1.7742147,2.0692089,0.015039262,0.0032915315,0.1674107,0.033070747,0.7847158,0.022892274,1.0404528,0.024081912,0.0034455962,1.229477,0.0055789435,0.27391672,0.009864704,0.03663298,0.09493821,0.046859827,0.19428831,0.23673731,0.036583383,0.21520105,0.6512765,1.7117131,0.025748177,0.019200882,3.892752e-06,0.3323765,0.86043227,0.8073576,0.11359561,0.6027942,0.028900985,1.9207281,0.22656362,4.8377147,1.125139,0.99496907,0.73854315,3.1037006,1.8746817,0.18947245,3.0477521,0.00023283111,0.0011474402,0.022269955,0.07895359,0.066287555
22734,0.00704722,0.036065258,0.059793927,0.014250274,0.09276122,0.028865758,3.1048143,0.50474316,0.105472736,0.0062958943,0.00048055113,0.2523897,0.16292493,0.31100285,0.24906813,0.084411286,0.24454413,0.059443966,0.042400386,0.04565483,0.035086595,0.0710304,3.233021e-05,0.13024601,0.02117854,0.02030401,0.0,0.0022055071,0.00013441208,3.1982412,0.13097928,0.002295127,0.00030575006,0.0038464356,0.22178702,0.8137892,0.4308923,0.41394806,0.71590096,0.0028425104,0.004445277,0.0005038739,0.00044047603,2.3682175,0.0005863122,0.053386193,0.42709574,0.0021129798,-0.0017674067,0.025786085,1.9110996,2.1320276,0.009997749,0.0028679182,0.12310883,0.036155287,0.81072927,0.036139578,1.1781461,0.05917942,0.0047426703,0.6398747,0.006438819,0.23856278,0.008894042,0.04326628,0.09283101,0.0454722,0.12038655,0.20700668,0.039720416,0.21511424,0.5579684,1.744045,0.030895233,0.021196555,3.892752e-06,0.3247588,0.88190675,0.76091415,0.09360728,0.4346782,0.03438511,1.7223047,0.14384784,4.760889,1.4935781,1.0885177,0.58763784,2.1074612,1.8784153,0.21443106,2.9714804,0.000246735,0.0015651219,0.024145642,0.043986484,0.06824012
22735,0.00657237,0.03843425,0.0697477,0.01510113,0.096350156,0.029011333,2.2647634,0.5300777,0.13471435,0.0046832273,0.00036233364,0.20366412,0.21883398,0.25521177,0.23907495,0.078473896,0.20702738,0.05770665,0.055028748,0.0536075,0.038130827,0.077863865,3.233021e-05,0.096104145,0.026295472,0.031941988,0.0,0.0015801773,0.00015936977,3.1715922,0.1370688,0.0020225225,0.00030039556,0.0041474933,0.2298888,0.86994714,0.36650124,0.38343883,0.7268902,0.004290337,0.003294494,0.00054806244,0.00049465126,2.2321827,0.0006753562,0.055225167,0.43194702,0.002786469,0.0015060581,0.02710905,2.05076,2.0685837,0.013711172,0.004363301,0.104407184,0.043068208,0.6235086,0.03788697,1.1903237,0.061519224,0.0053333794,0.6713874,0.008057817,0.0074120583,0.009776713,0.05637585,0.06747393,0.04326756,0.077127635,0.21095854,0.04509621,0.21168865,0.55997545,1.8562086,0.022470256,0.020359745,3.892752e-06,0.35689327,0.8463346,0.80245066,0.15335132,0.30674842,0.033153348,1.7624495,0.19504592,4.354127,1.4714254,0.61026007,0.7753049,1.3196316,1.8772846,0.495349,3.0587385,0.00025014364,0.0015861398,0.023473796,0.044105407,0.027410023
22736,0.006324643,0.041944887,0.07166511,0.015574949,0.10027197,0.029683674,2.8336034,0.60287213,0.14614551,0.0042221146,0.00036233364,0.14331517,0.21808898,0.22547556,0.26550093,0.06426578,0.10853607,0.053605825,0.0460293,0.057315785,0.03979829,0.076804794,3.233021e-05,0.077020794,0.027245235,0.033760153,0.0,0.0015801773,0.00015936977,3.2556663,0.14270635,0.0020570995,0.00024552815,0.0046311687,0.2312717,0.8608,0.3612904,0.3514918,0.72168684,0.0042027403,0.0020300096,0.00054806244,0.00049465126,2.3291075,0.0006753562,0.03723564,0.40220788,0.003644176,0.0004790526,0.024575494,2.119335,2.0646122,0.020798296,0.0031523886,0.04588806,0.04060229,0.7104296,0.034194466,1.1836748,0.060174007,0.004976735,0.75581807,0.007877862,0.0044841394,0.013313015,0.058907088,0.07501651,0.043362882,0.06503041,0.19446093,0.03621829,0.20075113,0.6613453,1.7065123,0.021722795,0.021663154,3.892752e-06,0.36651042,0.8276176,0.7230009,0.22305146,0.30575487,0.0332224,1.7898514,0.21335359,4.2340307,1.4907873,0.60864496,0.7657602,1.171196,1.8735127,0.47322917,3.1385922,0.00027512162,0.001644365,0.022299275,0.051535204,0.022455852
22737,0.0063827066,0.044483468,0.07208356,0.015844421,0.1087456,0.030434303,2.473314,0.74775946,0.15018798,0.0034984131,0.0008075214,0.1575387,0.19942325,0.2177353,0.23108593,0.05690857,0.1153105,0.04735725,0.059430037,0.05324539,0.040703703,0.08432892,3.233021e-05,0.06444949,0.027961936,0.03158143,0.0,0.0015113486,0.00015004496,3.128965,0.14789397,0.0018351101,0.00024552815,0.0044072834,0.23223725,0.83918697,0.56081575,0.3512199,0.71479523,0.0040678396,0.0013214464,0.00054806244,0.0004587317,2.3547049,0.0006753562,0.038995333,0.40044373,0.0032152561,0.0019213182,0.0070861913,2.0814135,2.0529797,0.016247781,0.0025042964,0.043216713,0.040503852,0.42383388,0.033461265,1.1687548,0.058330968,0.0047038826,0.89278156,0.0074001877,0.03907659,0.011089993,0.075011425,0.07336132,0.043970004,0.06207705,0.19142883,0.04350863,0.16853163,0.64629084,1.7853047,0.021985795,0.021637429,3.892752e-06,0.35761142,0.85320014,0.83972657,0.15823457,0.28400466,0.032599356,1.8594918,0.19710095,4.1924763,1.4853903,0.5480898,0.8247314,0.9447425,1.7910279,0.42765862,2.9866076,0.00025014364,0.0014510965,0.02316377,0.054790314,0.019364513
22738,0.0069500087,0.042333767,0.06662136,0.015354314,0.10814987,0.030035049,2.6436806,0.89245975,0.14579134,0.004102392,0.00036814364,0.15039527,0.14609718,0.2702124,0.28612667,0.049980562,0.1366636,0.04534557,0.058002673,0.042899143,0.040901974,0.073670715,3.233021e-05,0.05456925,0.028902095,0.031723537,0.0,0.0014848044,0.00015936977,3.3545394,0.14698297,0.0020128195,0.0002598427,0.0046475274,0.2417151,0.86010945,0.21714066,0.32490212,0.554882,0.003831532,0.0010500023,0.00054806244,0.0004187904,2.342665,0.0006753562,0.041516513,0.43717945,0.0030514325,0.014785888,0.015451783,2.0647495,1.7968332,0.007705852,0.005387273,0.107277974,0.03891374,0.3186718,0.034673326,1.1697462,0.031655584,0.0040605,0.64300716,0.0070702643,0.092664756,0.010398229,0.050569538,0.0941995,0.04323236,0.06878295,0.1678446,0.040148836,0.11804938,0.59005886,1.6534429,0.023965837,0.021602709,3.892752e-06,0.33628467,0.83775675,0.8995656,0.1551129,0.40633178,0.034764517,1.8065113,0.11689768,4.399646,1.5664402,0.613485,0.698868,0.91464245,1.6018069,0.17044665,2.4493415,0.00025014364,0.0014694113,0.02323934,0.05640536,0.025821147
22739,0.0058608204,0.04329521,0.05700051,0.015947511,0.09300179,0.02413325,2.1173599,0.80803657,0.12332523,0.0028695136,0.00040763416,-0.013836949,0.115573525,0.23256055,0.19369501,0.04944582,0.13703707,0.038398817,0.0643514,0.028569987,0.04070519,0.06385511,3.233021e-05,0.031094857,0.011746725,0.019162316,0.0,0.0004087753,0.00015960672,3.2043593,0.14630759,0.0020049806,0.00031133497,0.0024681152,0.22392987,0.82331395,0.017292282,0.27367178,0.4865133,0.0020865612,0.00064973533,0.00054806244,0.00044395588,2.4249005,0.0006445027,0.03440858,0.40209994,0.0022763922,0.024579512,0.026254391,2.2865431,1.7378286,0.0084077325,0.008361205,0.105137035,0.03991038,0.30008566,0.019405335,0.888011,0.019437684,0.0043356973,0.5938098,0.0061028018,0.13713464,0.014265852,0.030681532,0.07462558,0.04073199,0.06728518,0.18092883,0.030057536,0.15082026,0.57399005,1.7275473,0.019091038,0.02440321,3.892752e-06,0.36268038,0.71430784,0.9651378,0.24527478,0.39045495,0.025893316,1.3246692,-0.023096625,4.9071164,1.6287603,0.32989308,0.27288872,0.58036524,1.3478028,0.15618734,2.538955,0.00025014364,0.0016096171,0.023279458,0.0403994,0.020108353
22740,0.004772592,0.04135835,0.05291392,0.016252331,0.09588956,0.0248361,2.8523958,0.8164973,0.11279875,0.0028954777,0.00080031145,-0.0007127777,0.10704247,0.22924487,0.22140877,0.050468925,0.12481609,0.032826595,0.06280323,0.026282586,0.036849987,0.06419846,3.233021e-05,0.0197764,0.009920125,0.013409393,0.0,0.00042009976,0.00015960672,3.3220837,0.13644876,0.0014001585,0.00031133497,0.0011237026,0.21361195,0.8707361,0.037604313,0.23003902,0.49115264,0.0017404248,0.000779436,0.00054806244,0.00044395588,2.4854784,0.00060363294,0.03152234,0.3966221,0.0015397667,0.02852322,0.044731554,2.4188128,1.81979,0.0073128403,0.008012091,0.13195622,0.02961849,0.33572653,0.017549165,0.9769573,0.018241057,0.0034759077,0.57532734,0.0065892977,0.12005265,0.014316779,0.021948189,0.07200207,0.04110833,0.043239582,0.15949932,0.024980953,0.15891665,0.6506269,1.737579,0.01829656,0.026122086,3.892752e-06,0.36218423,0.6755379,0.98154676,0.2733637,0.45913664,0.023272289,1.5148082,-0.035043243,4.94876,1.560098,0.44782317,0.19045307,0.5686014,1.068987,0.20250227,2.7403984,0.00023623974,0.0016096171,0.021360256,0.024915922,0.020036142
22741,0.0042754347,0.0391311,0.05279238,0.015339539,0.060477365,0.020492408,2.5972247,0.8452709,0.110404216,0.0029518562,0.00072177814,-0.011654044,0.03963668,0.2311195,0.32254735,0.04477867,0.096923836,0.031608388,0.02598999,0.019681184,0.041296303,0.05817107,3.233021e-05,0.016072808,0.009854325,0.010690101,0.0,0.0009936516,0.00014396691,3.5274994,0.12829909,0.0013258692,0.00031133497,0.0010421594,0.18029961,0.71344185,-0.02023151,0.18043207,0.46573442,0.002188752,0.000690122,0.00054806244,0.0003897806,2.4887264,0.00060363294,0.017985318,0.36348486,0.0013792396,0.0040353704,0.04061501,2.3516164,1.8933198,0.008108858,0.00980243,0.09817395,0.012061351,0.31484798,0.010740731,1.0970802,0.017416935,0.003087634,0.79933256,0.004762262,0.1934067,0.01297631,0.048628364,0.098861225,0.043950375,0.04293525,0.15517534,0.024214359,0.16938205,0.66544527,1.7611628,0.018157579,0.02602397,3.892752e-06,0.3511204,0.7359986,0.92083853,0.24611345,0.42877287,0.019660437,1.5643357,0.048339352,4.82193,1.6099976,0.8061936,0.2202924,0.788618,1.092082,0.03240347,2.6102834,0.00023283111,0.0016096171,0.022585584,0.018351048,0.016927045
22742,0.0030105046,0.040054634,0.052540626,0.015687494,0.058737807,0.018087309,2.333031,0.9010185,0.10262141,0.0033734518,0.00073104404,0.0071995077,0.07272105,0.19549938,0.25668332,0.043578785,0.08901824,0.01941677,0.03858803,0.01770082,0.03864901,0.060929283,3.233021e-05,0.015723124,0.009668169,0.010485617,0.0,0.00037165495,0.00014396691,3.3438933,0.12605211,0.001015573,0.0002972839,0.0009547162,0.17872903,0.7889065,-0.0136802,0.22929196,0.4829453,0.00218452,0.00090141495,0.00054806244,0.000353861,2.5581894,0.00060363294,0.017753514,0.37989905,0.0013792396,0.0026348704,0.045693662,2.3261325,1.5882734,0.0079894895,0.008343402,0.2145369,0.01060121,0.3435416,0.010133594,1.0761197,0.01797726,0.00242455,0.75177675,0.0057998686,0.19989423,0.011289278,0.031707652,0.081458814,0.034245282,0.057224922,0.15425138,0.025084386,0.19459032,0.6672524,1.7945017,0.018375041,0.025636043,3.892752e-06,0.3566725,0.70638126,0.7972311,0.24034996,0.40924096,0.019748358,1.4593215,0.047162555,4.844396,1.5668201,0.9368237,0.20927463,0.80544,1.1133511,0.1825876,2.6009593,0.00021364779,0.0015107902,0.021217246,0.06698395,0.01964519
22743,0.0025182036,0.031915292,0.050948184,0.015784971,0.055090584,0.01661206,2.4153523,0.9022606,0.081998125,0.0025517766,0.0005322448,0.051124904,0.12900448,0.21359047,0.41698834,0.046465598,0.095588595,0.012912323,0.034555387,0.01540989,0.030104779,0.062034804,3.233021e-05,0.009545591,0.011765378,0.014470556,0.0,0.00023061922,0.00014396691,3.3696432,0.11120814,0.0014460665,0.00025827112,0.0008236437,0.19054782,0.55030996,0.28623435,0.23084906,0.48943123,0.0019208426,0.0011239562,0.00054806244,0.000353861,2.3040798,0.00069375295,0.01790716,0.45226756,0.0016106992,0.021484328,0.044620786,2.0621145,1.7305903,0.0075619444,0.0026509701,0.17524849,0.0039903754,0.28281444,0.009049807,0.94250256,0.013391305,0.0039113075,0.70657027,0.006790988,0.094291724,0.008088786,0.048057225,0.06876075,0.038801517,0.059818536,0.16174415,0.023870403,0.16987471,0.629162,1.8148186,0.013362539,0.022345863,3.892752e-06,0.34163395,0.8171537,0.7515911,0.2109998,0.36638227,0.018448235,1.5889528,0.11656055,5.1158876,1.695082,1.0847244,0.4641957,1.1169653,1.1131965,0.2072314,2.6759675,0.0002275517,0.0015107902,0.02363209,0.09285974,0.013326666
22744,0.0014260297,0.035016354,0.0424785,0.015748298,0.05745793,0.016451553,2.6570418,0.9677493,0.05622391,0.0031787294,0.0005553831,0.08493197,0.14076659,0.20803006,0.30930507,0.04337448,0.096988454,0.012517238,0.04784132,0.011362782,0.035540543,0.063571736,3.233021e-05,0.015763696,0.008972718,0.017294977,0.0,0.00037165495,0.00014396691,3.3456492,0.11458609,0.001015573,0.00025827112,0.0012270589,0.13591628,0.77715164,0.3888608,0.2320024,0.49507636,0.0014026116,0.00046629185,0.00057255966,0.000353861,2.5333507,0.0004851075,0.01580349,0.3722222,0.0017097682,0.0064478605,0.044497315,2.1709023,1.5343435,0.007826847,0.0017311043,0.16963795,0.009855488,0.25608414,0.008777409,0.9339538,0.015371601,0.002842785,0.9074724,0.005241203,0.19176637,0.0075200014,0.057197634,0.077943295,0.034109738,0.10269226,0.089314654,0.0242525,0.17240591,0.6763417,1.7571005,0.012759745,0.02256467,3.892752e-06,0.33085805,0.75572526,0.7781465,0.20813519,0.3882101,0.021436412,1.3067389,0.12232953,4.5301037,1.6759146,1.1628563,0.30884364,1.9863727,1.1112828,0.26258022,2.6331985,0.00019843978,0.00133197,0.022266168,0.06833071,0.011000912
22745,0.0017009844,0.03575756,0.04274765,0.014843499,0.054658562,0.015132192,2.9552693,0.94773805,0.049885545,0.003219725,0.00038983917,0.07323011,0.20855868,0.22060025,0.4628571,0.04854683,0.12715279,0.01551624,0.04657857,0.010672999,0.038516924,0.055530872,3.233021e-05,0.03270611,0.009957651,0.01731617,0.0,0.0002722053,0.00014396691,3.3216717,0.11289266,0.0011078238,0.00029188953,0.0013279764,0.17560883,0.90266794,0.15654,0.2199738,0.49418247,0.0012362801,0.00046629185,0.00057108776,0.000353861,2.5349593,0.00065178826,0.016163029,0.3719867,0.0015745206,0.0108285295,0.029017305,2.0769398,1.3969405,0.0076108947,0.0017179204,0.19563265,0.009003365,0.21734178,0.008579834,0.9192408,0.018121641,0.002745742,1.6727964,0.0069263373,0.21284975,0.006539823,0.032559205,0.09395325,0.036909126,0.12401938,0.08687136,0.026909297,0.18360975,0.6204369,1.8023837,0.009950366,0.026007606,3.892752e-06,0.36237994,0.79182047,0.7769462,0.22419274,0.73629093,0.018740393,1.3233001,0.22910652,4.7130637,1.6645819,1.1617494,0.3082302,2.7766085,0.8977684,0.21146381,2.5717425,0.00019843978,0.0013716781,0.022342382,0.08177843,0.014600728
22746,0.0021138974,0.033771846,0.04181806,0.01461898,0.055168718,0.01575174,2.2372558,0.936118,0.05157615,0.0033526423,0.0005405827,0.10006289,0.21247973,0.21885797,0.47500017,0.036468767,0.12906937,0.013449295,0.0521336,0.017932758,0.030853555,0.064811416,3.233021e-05,0.041356508,0.010191858,0.018467132,0.0,0.0002722053,0.00014396691,3.3558533,0.11009046,0.0010804841,0.00027232218,0.0013401668,0.17141655,0.9433273,0.04297712,0.31463242,0.47431824,0.0014596959,0.0004946509,0.0005592586,0.000353861,2.3911386,0.0006384946,0.020168489,0.3877223,0.0010519656,0.03704552,0.64541113,1.8731885,1.6319075,0.007140365,0.003840504,0.18192002,0.008449811,0.18474929,0.009756707,0.5867577,0.018279864,0.0025403204,2.3291907,0.0076243863,0.09490675,0.0066140704,0.024264846,0.09737023,0.04010648,0.14567621,0.09178304,0.025538025,0.15690394,0.5272973,1.7608829,0.012753592,0.022804579,3.892752e-06,0.31820038,0.8400022,0.66758907,0.23629935,0.79903454,0.026678473,1.3728917,0.14392611,4.7864685,1.6589491,1.1151215,0.3039175,2.9733393,1.1610065,0.2299064,2.458547,0.00019843978,0.0012604215,0.024598818,0.11697577,0.017541403
22747,0.0021221784,0.033585288,0.039186426,0.014477808,0.05464864,0.01744874,2.22676,0.8705132,0.048554078,0.0033018768,0.0004391731,0.10151657,0.17646621,0.19167833,0.44804046,0.035635006,0.111595556,0.014286571,0.046958726,0.017789798,0.027215926,0.057610452,3.233021e-05,0.03851718,0.007917495,0.012170967,0.0,0.0007742035,0.00014396691,3.2620769,0.10666565,0.0009838593,0.00036259094,0.00084538775,0.15614049,0.85995436,-0.15629558,0.20679279,0.49062446,0.0012426435,0.0005555514,0.0004494896,0.00033794562,2.2620587,0.0004971104,0.014753359,0.38399225,0.00055993703,0.058218326,0.21373945,1.8290888,1.4454412,0.00716394,0.009043307,0.24501042,0.007773787,0.12987183,0.009463354,0.84621316,0.021149503,0.0025455565,2.3015673,0.009322174,0.19296047,0.0054482864,0.030927714,0.085697964,0.04442904,0.13663654,0.083862856,0.02339101,0.18314868,0.24466287,1.6478286,0.018541807,0.0217049,3.892752e-06,0.111463286,0.8162953,0.4772701,0.25504068,0.7732581,0.023994152,1.3466507,0.121851265,4.534646,1.6415547,1.1171372,0.21769324,2.9584508,1.3578662,0.38555443,2.4902883,0.00019843978,0.0011824828,0.02273197,0.09271249,0.016810857
22748,0.002439857,0.03129641,0.03212451,0.014386614,0.054237448,0.015863447,2.3055816,0.9315739,0.04687419,0.0032404514,0.0004391731,0.10395065,0.16640438,0.19075388,0.46029449,0.03313102,0.11682988,0.013183424,0.047290836,0.0132449465,0.026105903,0.061186176,3.233021e-05,0.03657974,0.006310909,0.011996379,0.0,0.0004327522,0.00014396691,3.4812555,0.0983315,0.0009376023,0.00036259094,0.0009179257,0.14140701,0.93161714,0.18397473,0.23794504,0.53043365,0.0011464132,0.0006052108,0.0003596404,0.000353861,2.1389294,0.00048882735,0.01965851,0.46092218,0.00079620606,0.055965777,0.18623012,1.7552049,1.5279659,0.007965399,0.009503783,0.26877287,0.008809746,0.16083837,0.008872578,0.93612707,0.020511158,0.0022420401,2.0399077,0.0076694265,0.18738581,0.004502878,0.039117716,0.09250982,0.044156503,0.13924296,0.07526434,0.023406211,0.1997093,0.2881152,1.6244743,0.01498412,0.018755283,3.892752e-06,0.14935806,0.83036625,0.520106,0.25080824,0.8234457,0.022028057,1.4399548,0.075827695,5.0843725,1.5979823,1.0896429,0.23078062,3.1833005,1.6184957,0.38306844,2.2342582,0.00019843978,0.0012021962,0.02138623,0.103507094,0.016543616
